WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RMED,RDEP,GR,NPHI,DTC,ROP,DTS,DCAL,DRHO,ROPA,Well_ID,Date,Oil_volume,Liquid_volume,Water_volume,Water_cut,Working_hours,Dynamic_level,Reservoir_pressure,
15/9-23,1604.008,433907.7813,6460000.5,-1578.963745,HORDALAND GP.,Skade Fm.,12.86676312,0.731466949,0.714766562,108.8644409,0.42307055,145.4991608,141.3870087,349.7792969,0.616761446,0.082333423,165.9016266,15_9-23,7/19/2014,18,80,62,78,24,1928,192,
15/9-23,1604.16,433907.7813,6460000.5,-1579.115723,HORDALAND GP.,Skade Fm.,12.92255402,0.731766462,0.715231419,115.9055023,0.429753691,144.4933014,132.6381378,351.8609924,0.672553361,0.083861478,160.9891968,15_9-23,7/20/2014,18,80,62,78,24,1928,192,
15/9-23,1604.312,433907.7813,6460000.5,-1579.2677,HORDALAND GP.,Skade Fm.,13.00617313,0.729616106,0.71503675,114.5404129,0.419820279,143.2201691,141.2491608,352.8912354,0.756173134,0.088239804,156.0767822,15_9-23,7/21/2014,18,80,62,78,24,1917,192,
15/9-23,1604.464,433907.7813,6460000.5,-1579.419678,HORDALAND GP.,Skade Fm.,12.96170044,0.725205004,0.709593892,111.2723465,0.424937069,142.6474304,152.5729828,350.807312,0.711700678,0.090627194,151.1643524,15_9-23,7/22/2014,18,80,62,78,24,1920,192,
15/9-23,1604.616,433907.7813,6460000.5,-1579.571655,HORDALAND GP.,Skade Fm.,12.9302454,0.718510866,0.702961206,112.2801895,0.425513893,142.5426178,149.7304993,347.4136963,0.6802454,0.090177886,146.2519379,15_9-23,7/23/2014,18,80,62,78,24,1918,192,
15/9-23,1604.768,433907.7813,6460000.5,-1579.723633,HORDALAND GP.,Skade Fm.,12.95084953,0.718906939,0.703122556,113.3890915,0.422865361,143.5149231,147.8405609,349.188324,0.700849772,0.089603894,141.3395081,15_9-23,7/24/2014,18,80,62,78,24,1912,192,
15/9-23,1604.92,433907.7813,6460000.5,-1579.875732,HORDALAND GP.,Skade Fm.,12.96801376,0.722713947,0.707490683,112.383812,0.410267592,144.8275452,149.6511993,353.5558167,0.718014181,0.090867423,136.4270783,15_9-23,7/25/2014,18,80,62,78,24,1912,192,
15/9-23,1605.072,433907.7813,6460000.5,-1580.02771,HORDALAND GP.,Skade Fm.,12.9715519,0.726428688,0.711274803,111.0068054,0.396497518,145.322052,133.9783173,354.5441589,0.721551716,0.092637405,131.0722504,15_9-23,7/26/2014,18,80,62,78,24,1912,192,
15/9-23,1605.224,433907.7813,6460000.5,-1580.179565,HORDALAND GP.,Skade Fm.,12.96390152,0.727283359,0.712981284,108.7596054,0.395864606,145.4501038,114.3997574,351.7267151,0.713901937,0.091843739,125.2258453,15_9-23,7/27/2014,19,75,56,74,23,1924,192,
15/9-23,1605.376,433907.7813,6460000.5,-1580.331543,HORDALAND GP.,Skade Fm.,13.04337215,0.725648463,0.710275173,105.9088516,0.404421985,145.4293976,108.9813995,348.9681091,0.793372452,0.087946437,119.3794479,15_9-23,7/28/2014,17,78,61,78,23,1918,192,
15/9-23,1605.528,433907.7813,6460000.5,-1580.483521,HORDALAND GP.,Skade Fm.,13.16271591,0.721760035,0.702384114,105.6065445,0.439023107,145.0995636,125.8357925,345.8575134,0.912716746,0.098824024,113.5330429,15_9-23,7/29/2014,17,80,63,78,24,1918,192,
15/9-23,1605.68,433907.7813,6460000.5,-1580.63562,HORDALAND GP.,Skade Fm.,13.2350378,0.71731925,0.68683672,104.0636673,0.455789387,144.7358856,147.2306824,342.8500366,0.985039055,0.112027384,107.6866455,15_9-23,7/30/2014,17,80,63,78,24,1918,192,
15/9-23,1605.832,433907.8125,6460000.5,-1580.787598,HORDALAND GP.,Skade Fm.,13.27358055,0.711224377,0.679555178,101.7572632,0.441900224,144.6060028,138.7692871,341.5287781,1.023581028,0.118169114,101.8402405,15_9-23,7/31/2014,16,73,58,78,22,1918,192,
15/9-23,1605.984,433907.8125,6460000.5,-1580.939575,HORDALAND GP.,Skade Fm.,13.25834656,0.698282838,0.679553211,103.804245,0.433087289,144.5569763,112.7221069,340.7463989,1.008346438,0.120206364,95.99384308,15_9-23,8/1/2014,17,80,63,78,24,1921,192,
15/9-23,1606.136,433907.8125,6460000.5,-1581.091553,HORDALAND GP.,Skade Fm.,13.29622936,0.688266754,0.671696544,107.6254959,0.444536686,144.6217804,96.14080811,339.2778626,1.046229601,0.117033936,97.87979126,15_9-23,8/2/2014,17,80,63,78,24,1921,192,
15/9-23,1606.288,433907.8125,6460000.5,-1581.24353,HORDALAND GP.,Skade Fm.,13.26634121,0.683452189,0.664803267,109.3405914,0.431013376,144.8908234,108.817955,334.789856,1.196386933,0.125356078,100.683197,15_9-23,8/3/2014,17,80,63,78,24,1921,192,
15/9-23,1606.44,433907.8125,6460000.5,-1581.395508,HORDALAND GP.,Skade Fm.,13.16880035,0.682062507,0.664312363,105.3186035,0.412488669,145.2187653,161.4788361,329.0258789,1.026407242,0.130687654,103.4866104,15_9-23,8/4/2014,15,73,58,79,22,1921,192,
15/9-23,1606.592,433907.8125,6460000.5,-1581.547485,HORDALAND GP.,Skade Fm.,12.90725231,0.688261032,0.66990304,104.208786,0.418221593,145.3947449,196.0767365,325.9323425,0.657253087,0.115264155,106.2900162,15_9-23,8/5/2014,16,80,64,79,24,1921,191,
15/9-23,1606.744,433907.8125,6460000.5,-1581.699463,HORDALAND GP.,Skade Fm.,12.77259636,0.696336985,0.680187047,106.6665726,0.422451049,145.4919128,189.0868073,329.5856018,0.522596479,0.086311676,109.0934219,15_9-23,8/6/2014,16,80,64,79,24,1921,191,
15/9-23,1606.896,433907.8125,6460000.5,-1581.85144,HORDALAND GP.,Skade Fm.,12.88143063,0.703627586,0.68830204,108.0540466,0.424276561,145.6449127,193.0518951,339.953064,0.631430566,0.07218726,111.8968277,15_9-23,8/7/2014,15,73,58,79,22,1921,191,
15/9-23,1607.048,433907.8125,6460000.5,-1582.003418,HORDALAND GP.,Skade Fm.,12.85511684,0.717311025,0.696865499,104.1091461,0.420594484,145.7809906,217.453949,349.2917786,0.605116427,0.082179606,115.0920258,15_9-23,8/8/2014,16,80,64,79,24,1921,191,
15/9-23,1607.2,433907.8125,6460000.5,-1582.155396,HORDALAND GP.,Skade Fm.,12.78907681,0.728320718,0.709730804,103.8036346,0.409125596,145.8186798,214.0075989,352.0968628,0.53907615,0.082165465,119.1361084,15_9-23,8/9/2014,12,73,61,83,22,1921,191,
15/9-23,1607.352,433907.8125,6460000.5,-1582.307495,HORDALAND GP.,Skade Fm.,12.77253819,0.734412849,0.719605148,111.574234,0.399733931,145.8075562,184.0602112,351.9676209,0.522537887,0.076907724,123.1801834,15_9-23,8/10/2014,13,80,67,83,24,1918,191,
15/9-23,1607.504,433907.8125,6460000.5,-1582.459473,HORDALAND GP.,Skade Fm.,12.76779079,0.737024665,0.722178698,114.9545441,0.411803484,145.8784485,153.8687744,351.8626099,0.517790854,0.075793304,127.2242661,15_9-23,8/11/2014,18,72,54,74,22,1918,191,
15/9-23,1607.656,433907.8125,6460000.5,-1582.61145,HORDALAND GP.,Skade Fm.,12.79376507,0.736212552,0.719985545,115.4949341,0.43753022,146.2513275,128.1641235,351.8188782,0.543765008,0.076970734,131.2683411,15_9-23,8/12/2014,20,80,60,74,24,1918,191,
15/9-23,1607.808,433907.8125,6460000.5,-1582.763428,HORDALAND GP.,Skade Fm.,12.74110127,0.733816087,0.717457354,116.1145325,0.450204849,146.7493134,104.8141937,351.8296204,0.491101474,0.079503477,135.3124237,15_9-23,8/13/2014,19,73,54,74,22,1918,191,
15/9-23,1607.96,433907.8125,6460000.5,-1582.915405,HORDALAND GP.,Skade Fm.,12.70330429,0.734496474,0.720292866,116.4199448,0.443096846,146.9498138,83.18305969,351.8707581,0.453304738,0.072535768,139.3565064,15_9-23,8/14/2014,20,80,60,74,24,1918,191,
15/9-23,1608.112,433907.8438,6460000.5,-1583.067383,HORDALAND GP.,Skade Fm.,12.77015495,0.736415267,0.72192508,113.4295044,0.441334128,146.5620422,69.91464233,351.9902954,0.520153999,0.071014911,133.5597839,15_9-23,8/15/2014,19,73,54,74,22,1918,191,
15/9-23,1608.264,433907.8438,6460000.5,-1583.21936,HORDALAND GP.,Skade Fm.,12.85449505,0.731677175,0.714752793,114.7261505,0.456760258,146.0766449,71.49269867,351.7689209,0.60449481,0.080306552,124.2484894,15_9-23,8/16/2014,19,73,54,74,22,1918,191,
15/9-23,1608.416,433907.8438,6460000.5,-1583.371338,HORDALAND GP.,Skade Fm.,12.89706898,0.725973249,0.708723068,116.3602448,0.439978719,145.8366242,99.65155792,350.4047546,0.647069514,0.086613238,114.9371948,15_9-23,8/17/2014,19,73,54,74,22,1918,191,
15/9-23,1608.568,433907.8438,6460000.5,-1583.523315,HORDALAND GP.,Skade Fm.,12.86710835,0.724088252,0.702406347,112.6903915,0.425240934,145.7651367,156.2052002,350.6450501,0.617108882,0.08921165,105.6259003,15_9-23,8/18/2014,16,62,46,74,19,1918,191,
15/9-23,1608.72,433907.8438,6460000.5,-1583.675293,HORDALAND GP.,Skade Fm.,12.7501421,0.717301369,0.693957746,112.4278107,0.416995913,145.7614746,179.7704315,357.7927856,0.500141501,0.084638126,96.31461334,15_9-23,8/19/2014,19,73,54,74,22,1918,191,
15/9-23,1608.872,433907.8438,6460000.5,-1583.827271,HORDALAND GP.,Skade Fm.,12.69723415,0.706171811,0.686811328,109.3243561,0.407368511,145.7688141,159.7901611,369.1170044,0.447233707,0.077727355,87.00331879,15_9-23,8/20/2014,21,81,60,74,24,1918,191,
15/9-23,1609.024,433907.8438,6460000.5,-1583.97937,HORDALAND GP.,Skade Fm.,12.74577522,0.706083179,0.6849702,110.1745987,0.399840474,145.7741852,139.554184,370.4343262,0.495775044,0.071771003,80.41665649,15_9-23,8/21/2014,19,74,55,74,22,1920,191,
15/9-23,1609.176,433907.8438,6460000.5,-1584.131348,HORDALAND GP.,Skade Fm.,12.71462536,0.71217227,0.691144586,110.211319,0.402299672,145.7771759,135.8592072,361.612793,0.464625657,0.070155114,88.3613205,15_9-23,8/22/2014,21,81,60,74,24,1917,191,
15/9-23,1609.328,433907.8438,6460000.5,-1584.283203,HORDALAND GP.,Skade Fm.,12.771698,0.713452101,0.696925879,106.8756104,0.408293068,145.7788696,145.1606751,355.4694519,0.521698117,0.073588856,96.30599213,15_9-23,8/23/2014,19,74,55,74,22,1917,191,
15/9-23,1609.48,433907.8438,6460000.5,-1584.435181,HORDALAND GP.,Skade Fm.,12.76321697,0.71501857,0.701349199,105.0167999,0.423471898,145.7748871,150.1697998,352.978241,0.513216913,0.081683926,104.2506638,15_9-23,8/24/2014,19,75,56,74,22,1917,191,
15/9-23,1609.632,433907.8438,6460000.5,-1584.587158,HORDALAND GP.,Skade Fm.,12.6887598,0.716998994,0.706093967,108.0153427,0.434598982,145.7658234,149.5140533,351.9916077,0.438759208,0.074900255,112.1953278,15_9-23,8/25/2014,21,81,60,74,24,1915,191,
15/9-23,1609.784,433907.8438,6460000.5,-1584.739258,HORDALAND GP.,Skade Fm.,12.64771843,0.722178578,0.710963309,110.2352066,0.434786558,145.6448517,149.6494293,352.0533447,0.397718787,0.066924006,120.1399994,15_9-23,8/26/2014,22,74,52,70,22,1920,191,
15/9-23,1609.936,433907.8438,6460000.5,-1584.891235,HORDALAND GP.,Skade Fm.,12.6458168,0.729400992,0.721318364,103.1349945,0.425608754,145.4819794,162.0279083,351.8806763,0.395817518,0.068077609,128.084671,15_9-23,8/27/2014,22,74,52,70,22,1920,191,
15/9-23,1610.088,433907.8438,6460000.5,-1585.043213,HORDALAND GP.,Skade Fm.,12.65455723,0.75845623,0.73795259,90.78695679,0.418880969,145.2571869,193.898056,351.5678406,0.404557973,0.068768591,130.5021515,15_9-23,8/28/2014,24,81,57,70,24,1920,191,
15/9-23,1610.24,433907.8438,6460000.5,-1585.19519,HORDALAND GP.,Skade Fm.,12.63822269,0.822406232,0.776025713,90.93549347,0.41943562,146.0891571,190.4430847,349.6091614,0.388222903,0.068228766,128.8998413,15_9-23,8/29/2014,24,81,57,70,24,1920,191,
15/9-23,1610.392,433907.8438,6460000.5,-1585.347168,HORDALAND GP.,Skade Fm.,12.67563343,0.824703574,0.798542321,104.7939072,0.409735858,147.5932159,154.9169769,346.5534668,0.425633609,0.064638391,127.2975388,15_9-23,8/30/2014,22,74,52,70,22,1920,190,
15/9-23,1610.544,433907.875,6460000.5,-1585.499146,HORDALAND GP.,Skade Fm.,12.80480003,0.779908419,0.771826088,109.1526337,0.403960764,147.4558258,115.0140839,345.2536011,0.554801226,0.058931135,125.6952362,15_9-23,8/31/2014,24,81,57,70,24,1920,190,
15/9-23,1610.696,433907.875,6460000.5,-1585.651123,HORDALAND GP.,Skade Fm.,13.02771473,0.759723783,0.740855217,105.7858582,0.399194121,146.2109375,85.24143219,345.6512451,0.777715921,0.071682572,124.092926,15_9-23,9/1/2014,26,75,48,64,22,1920,190,
15/9-23,1610.848,433907.875,6460000.5,-1585.803101,HORDALAND GP.,Skade Fm.,13.13110542,0.751390636,0.732380509,101.9012299,0.395601064,145.0799103,79.50080109,346.6593628,1.00209415,0.083047666,122.4906235,15_9-23,9/2/2014,29,82,53,64,24,1920,190,
15/9-23,1611,433907.875,6460000.5,-1585.955078,HORDALAND GP.,Skade Fm.,13.10038757,0.75033021,0.733128309,104.0508957,0.406228036,143.5901337,78.47317505,348.1617432,0.950480938,0.080844112,120.8883209,15_9-23,9/3/2014,24,68,44,64,20,1920,190,
15/9-23,1611.152,433907.875,6460000.5,-1586.107056,HORDALAND GP.,Skade Fm.,12.93609047,0.752763033,0.734280407,109.7297592,0.432647854,141.84375,75.7069931,347.9690552,0.686091006,0.078984879,113.4260483,15_9-23,9/4/2014,25,75,50,66,22,1920,190,
15/9-23,1611.304,433907.875,6460000.5,-1586.259033,HORDALAND GP.,Skade Fm.,12.90994263,0.751656294,0.733302295,111.2551498,0.438612849,140.3338623,77.95322418,346.8241272,0.659942627,0.077705205,105.9637756,15_9-23,9/5/2014,27,82,55,66,24,1920,190,
15/9-23,1611.456,433907.875,6460000.5,-1586.411133,HORDALAND GP.,Skade Fm.,12.96082974,0.746994734,0.729240477,106.7325134,0.429977119,139.3834992,80.75003815,348.7046204,0.710830629,0.087047279,98.50150299,15_9-23,9/6/2014,26,79,53,66,23,1920,190,
15/9-23,1611.608,433907.875,6460000.5,-1586.56311,HORDALAND GP.,Skade Fm.,12.92571354,0.740095496,0.724074364,105.8800507,0.429807156,139.3582001,82.18869782,351.5180664,0.675713062,0.092820771,91.03923798,15_9-23,9/7/2014,26,78,52,66,23,1920,190,
15/9-23,1611.76,433907.875,6460000.5,-1586.715088,HORDALAND GP.,Skade Fm.,12.93205738,0.736746669,0.719720662,108.850769,0.43635127,140.2080231,92.32604981,352.7728882,0.682056606,0.090873212,83.57696533,15_9-23,9/8/2014,25,75,50,66,22,1920,190,
15/9-23,1611.912,433907.875,6460000.5,-1586.867065,HORDALAND GP.,Skade Fm.,12.84862709,0.738185465,0.71980989,114.8885269,0.435686678,141.6971741,117.3024216,352.5449219,0.598626435,0.097354174,76.11469269,15_9-23,9/9/2014,26,75,49,64,22,1920,190,
15/9-23,1612.064,433907.875,6460000.5,-1587.018921,HORDALAND GP.,Skade Fm.,12.71157837,0.739975095,0.724244833,117.245636,0.432739258,143.1702271,143.3421936,351.065155,0.46157831,0.087017201,76.98204041,15_9-23,9/10/2014,26,75,48,64,22,1920,190,
15/9-23,1612.216,433907.875,6460000.5,-1587.170898,HORDALAND GP.,Skade Fm.,12.67387676,0.743026078,0.727435291,112.8508072,0.43189615,144.313385,164.8326874,348.5748291,0.423876911,0.067910425,89.26495361,15_9-23,9/11/2014,26,75,48,64,22,1920,190,
15/9-23,1612.368,433907.875,6460000.5,-1587.322998,HORDALAND GP.,Skade Fm.,12.69712448,0.754126489,0.738237321,108.5527496,0.420796067,145.0437164,176.7888794,345.0618591,0.44712472,0.063870288,101.5478668,15_9-23,9/12/2014,26,75,49,64,22,1920,190,
15/9-23,1612.52,433907.875,6460000.5,-1587.474976,HORDALAND GP.,Skade Fm.,12.67176342,0.780920506,0.771363556,111.1538849,0.406957179,145.4898987,171.2199554,341.4022217,0.421763033,0.065495782,113.8307724,15_9-23,9/13/2014,26,75,48,64,22,1920,190,
15/9-23,1612.672,433907.875,6460000.5,-1587.626953,HORDALAND GP.,Skade Fm.,12.63208389,0.819454849,0.816158235,109.6895752,0.423392743,145.8633575,159.8812103,338.1876831,0.382083148,0.062048353,126.1136856,15_9-23,9/14/2014,29,82,53,64,24,1920,190,
15/9-23,1612.824,433907.9063,6460000.5,-1587.778931,HORDALAND GP.,Skade Fm.,12.62776089,0.854020178,0.848566592,97.63316345,0.444200009,146.0565491,156.9539337,337.6559143,0.377760619,0.060012735,138.3966065,15_9-23,9/15/2014,26,75,48,64,22,1920,190,
15/9-23,1612.976,433907.9063,6460000.5,-1587.930908,HORDALAND GP.,Skade Fm.,12.62359524,0.868665516,0.846660256,91.85970306,0.420856327,145.9723053,165.8403015,338.7318115,0.373595238,0.057851039,150.6795197,15_9-23,9/16/2014,29,82,53,64,24,1920,190,
15/9-23,1613.128,433907.9063,6460000.5,-1588.083008,HORDALAND GP.,Skade Fm.,12.62816143,0.853206873,0.808266759,91.93908691,0.398192585,145.4031067,175.9229736,339.4392395,0.378161192,0.054818552,146.6022644,15_9-23,9/17/2014,26,75,48,64,22,1937,190,
15/9-23,1613.28,433907.9063,6460000.5,-1588.234863,HORDALAND GP.,Skade Fm.,12.60736656,0.816270292,0.777329862,93.00479126,0.397141397,144.9773865,169.8707581,341.9824829,0.357367039,0.05655992,139.4389496,15_9-23,9/18/2014,26,75,48,64,22,1912,190,
15/9-23,1613.432,433907.9063,6460000.5,-1588.386841,HORDALAND GP.,Skade Fm.,12.51091671,0.786530316,0.768421054,94.92433167,0.403505057,145.2093353,150.0550385,348.3952332,0.26091668,0.05155484,132.2756195,15_9-23,9/19/2014,26,75,48,64,22,1924,190,
15/9-23,1613.584,433907.9063,6460000.5,-1588.538818,HORDALAND GP.,Skade Fm.,12.4416914,0.779555976,0.764749825,97.05891419,0.41315937,145.143219,128.5789948,351.8974915,0.191691816,0.041434825,125.1122971,15_9-23,9/20/2014,29,82,53,64,24,1924,190,
15/9-23,1613.736,433907.9063,6460000.5,-1588.690796,HORDALAND GP.,Skade Fm.,12.48780727,0.783845186,0.767694295,93.40073395,0.418544948,144.1502838,112.5603943,349.076355,0.237807348,0.040643055,117.9489746,15_9-23,9/21/2014,26,75,49,64,22,1941,190,
15/9-23,1613.888,433907.9063,6460000.5,-1588.842773,HORDALAND GP.,Skade Fm.,12.65513706,0.784513712,0.770054698,88.98825073,0.419115156,143.0504303,100.2934036,345.4117737,0.405137599,0.053830706,110.7856522,15_9-23,9/22/2014,26,75,49,64,22,1955,190,
15/9-23,1614.04,433907.9063,6460000.5,-1588.994873,HORDALAND GP.,Skade Fm.,12.81776524,0.774650812,0.757204652,93.49559784,0.413050085,142.096283,87.96299744,341.282135,0.567764282,0.068289273,105.5295563,15_9-23,9/23/2014,29,82,53,64,24,1907,190,
15/9-23,1614.192,433907.9063,6460000.5,-1589.146851,HORDALAND GP.,Skade Fm.,12.86542225,0.760165095,0.739592791,99.51507568,0.408508927,141.013443,84.69654846,336.4255371,0.615421414,0.077668801,105.6137009,15_9-23,9/24/2014,26,75,48,64,22,1931,190,
15/9-23,1614.344,433907.9063,6460000.5,-1589.298828,HORDALAND GP.,Skade Fm.,12.86696911,0.751060128,0.73254168,103.2639771,0.406876594,140.4022675,97.03625488,332.8955994,0.616969347,0.080102071,105.6978455,15_9-23,9/25/2014,31,75,44,58,22,1931,189,
15/9-23,1614.496,433907.9063,6460000.5,-1589.450806,HORDALAND GP.,Skade Fm.,12.88017273,0.747525573,0.729048431,103.6320038,0.405068517,140.5907288,115.5761337,331.1544495,0.630173147,0.075322606,105.7819901,15_9-23,9/26/2014,34,83,49,58,24,1951,189,
15/9-23,1614.648,433907.9063,6460000.5,-1589.602783,HORDALAND GP.,Skade Fm.,12.93846512,0.742783308,0.725802302,102.2829666,0.403627008,141.0190582,132.2258759,330.1402893,0.688465059,0.074632481,105.8661346,15_9-23,9/27/2014,31,76,45,58,22,1919,189,
15/9-23,1614.8,433907.9063,6460000.5,-1589.754761,HORDALAND GP.,Skade Fm.,12.99474812,0.733222842,0.721413374,102.262352,0.40702793,141.3696442,144.2613678,330.9414673,0.744747222,0.082561478,105.9502792,15_9-23,9/28/2014,34,83,49,58,24,1900,189,
15/9-23,1614.952,433907.9063,6460000.5,-1589.906738,HORDALAND GP.,Skade Fm.,12.92343235,0.720371783,0.712522924,103.8482437,0.412221164,141.70047,155.4983673,333.2559815,0.673432052,0.091097929,106.0344238,15_9-23,9/29/2014,31,76,45,58,22,1895,189,
15/9-23,1615.104,433907.9063,6460000.5,-1590.058716,HORDALAND GP.,Skade Fm.,12.77587986,0.7099967,0.697880149,101.8713226,0.404917747,142.5535431,161.8813934,335.7800598,0.525879622,0.085660279,107.7885513,15_9-23,9/30/2014,34,83,49,58,24,1933,189,
15/9-23,1615.256,433907.9375,6460000.5,-1590.210693,HORDALAND GP.,Skade Fm.,12.67578888,0.721027732,0.694091976,96.30905914,0.39713949,143.7235718,157.8417053,337.5661011,0.425788105,0.072133251,110.3134308,15_9-23,10/1/2014,34,75,41,54,22,1942,189,
15/9-23,1615.408,433907.9375,6460000.5,-1590.362671,HORDALAND GP.,Skade Fm.,12.61573887,0.740793467,0.713154972,94.19656372,0.401635736,144.7340393,145.8020477,337.0317078,0.365737975,0.060216475,112.8383179,15_9-23,10/2/2014,37,82,45,54,24,1929,189,
15/9-23,1615.56,433907.9375,6460000.5,-1590.514771,HORDALAND GP.,Skade Fm.,12.60521507,0.750115871,0.73342371,94.67024231,0.406989723,145.5389252,138.4783173,335.4169006,0.355214804,0.054162424,115.363205,15_9-23,10/3/2014,34,75,41,54,22,1987,189,
15/9-23,1615.712,433907.9375,6460000.5,-1590.666748,HORDALAND GP.,Skade Fm.,12.61590672,0.753275275,0.735973537,94.43331146,0.409590393,145.5827026,146.662674,333.2479553,0.365906477,0.056343895,117.888092,15_9-23,10/4/2014,37,82,45,54,24,1934,189,
15/9-23,1615.864,433907.9375,6460000.5,-1590.818604,HORDALAND GP.,Skade Fm.,12.59900856,0.749074578,0.72634548,92.57279968,0.416047007,145.322525,159.0596924,330.6916504,0.349009305,0.0572,120.4129715,15_9-23,10/5/2014,34,75,41,54,22,1958,189,
15/9-23,1616.016,433907.9375,6460000.5,-1590.970581,HORDALAND GP.,Skade Fm.,12.51479626,0.738842905,0.719586372,89.02300263,0.428061485,144.8631287,161.4841156,329.432312,0.264796823,0.053017408,123.0282745,15_9-23,10/6/2014,30,82,52,62,24,1942,189,
15/9-23,1616.168,433907.9375,6460000.5,-1591.122559,HORDALAND GP.,Skade Fm.,12.46620941,0.730682075,0.719145715,86.41103363,0.429436624,144.1865997,159.1357575,329.6424255,0.216209158,0.044216044,126.4120865,15_9-23,10/7/2014,27,72,45,62,22,1976,189,
15/9-23,1616.32,433907.9375,6460000.5,-1591.274536,HORDALAND GP.,Skade Fm.,12.52917385,0.73470813,0.717700779,86.80623627,0.407671541,144.3035889,153.8885498,329.8788757,0.279173553,0.043279953,129.7958984,15_9-23,10/8/2014,29,78,49,62,24,1946,189,
15/9-23,1616.472,433907.9375,6460000.5,-1591.426636,HORDALAND GP.,Skade Fm.,12.55226135,0.742554963,0.723216295,85.22382355,0.388900012,144.9054871,138.9573669,328.9797058,0.302260637,0.048648406,133.1797028,15_9-23,10/9/2014,27,72,45,62,22,1978,189,
15/9-23,1616.624,433907.9375,6460000.5,-1591.578613,HORDALAND GP.,Skade Fm.,12.59395409,0.76595813,0.738565683,86.79470825,0.395814687,144.6169586,138.2101746,325.7833252,0.343954235,0.047869276,136.5635223,15_9-23,10/10/2014,26,71,45,62,24,1897,189,
15/9-23,1616.776,433907.9375,6460000.5,-1591.730591,HORDALAND GP.,Skade Fm.,12.6644249,0.804341614,0.76680702,89.55854034,0.40211308,143.9461365,158.9780121,323.4323425,0.414425045,0.049204353,139.9473419,15_9-23,10/11/2014,26,71,45,63,24,1919,189,
15/9-23,1616.928,433907.9375,6460000.5,-1591.882568,HORDALAND GP.,Skade Fm.,12.73353481,0.828374803,0.796836317,90.49071503,0.399089396,143.2260132,172.6024323,324.9067383,0.483535051,0.061254092,143.3311462,15_9-23,10/12/2014,29,81,52,63,24,1953,189,
15/9-23,1617.08,433907.9375,6460000.5,-1592.034546,HORDALAND GP.,Skade Fm.,12.81028843,0.821824253,0.799063385,93.13044739,0.404168308,142.5171814,166.2241211,325.14328,0.560288072,0.077435404,141.3581238,15_9-23,10/13/2014,29,81,52,63,24,1916,189,
15/9-23,1617.232,433907.9375,6460000.5,-1592.186523,HORDALAND GP.,Skade Fm.,12.79238701,0.810699999,0.792534173,92.35909271,0.40829435,141.2218933,153.12883,323.7611694,0.542386591,0.083688878,134.5639343,15_9-23,10/14/2014,30,82,52,63,24,1918,189,
15/9-23,1617.384,433907.9375,6460000.5,-1592.338501,HORDALAND GP.,Skade Fm.,12.80821323,0.805297613,0.786827445,90.86164856,0.401868105,139.4051514,137.5582428,323.7889099,0.558213115,0.079118691,127.7697525,15_9-23,10/15/2014,30,82,52,63,24,1914,189,
15/9-23,1617.536,433907.9375,6460000.5,-1592.490479,HORDALAND GP.,Skade Fm.,12.79890251,0.795701563,0.777132988,95.79130554,0.399499238,138.4447022,123.7906876,325.3747864,0.548902094,0.078196079,120.9755707,15_9-23,10/16/2014,32,77,45,58,24,1917,189,
15/9-23,1617.688,433907.9688,6460000.5,-1592.642456,HORDALAND GP.,Skade Fm.,12.76364899,0.786145747,0.76666975,97.69335175,0.406794757,138.083786,120.9289627,328.2576904,0.51364845,0.07807979,114.1813889,15_9-23,10/17/2014,27,65,38,58,24,1905,189,
15/9-23,1617.84,433907.9688,6460000.5,-1592.794434,HORDALAND GP.,Skade Fm.,12.75153351,0.776116312,0.75736171,96.9762497,0.404182255,137.925293,122.6997147,330.9469299,0.50153321,0.075814702,107.387207,15_9-23,10/18/2014,24,60,35,58,22,1883,189,
15/9-23,1617.992,433907.9688,6460000.5,-1592.946411,HORDALAND GP.,Skade Fm.,12.75507259,0.773855329,0.74740231,96.73375702,0.389395803,137.1495972,119.2729569,327.1564331,0.505072415,0.074746832,100.5930252,15_9-23,10/19/2014,28,68,40,58,20,1922,189,
15/9-23,1618.144,433907.9688,6460000.5,-1593.098511,HORDALAND GP.,Skade Fm.,12.73209286,0.76861912,0.741134882,94.62721252,0.382299632,136.0440826,113.9669037,319.9645386,0.48209244,0.073196687,103.7649612,15_9-23,10/20/2014,31,75,44,58,22,1898,189,
15/9-23,1618.296,433907.9688,6460000.5,-1593.250488,HORDALAND GP.,Skade Fm.,12.75910759,0.753604412,0.740037799,92.86213684,0.382595569,135.6351929,118.0571976,324.1296387,0.509106994,0.074831307,107.4905777,15_9-23,10/21/2014,29,71,42,58,22,1897,188,
15/9-23,1618.448,433907.9688,6460000.5,-1593.402466,HORDALAND GP.,Skade Fm.,12.84701347,0.741688311,0.733096063,94.76771545,0.412421584,135.9586945,133.4859009,331.9689636,0.597012997,0.080353417,111.2161942,15_9-23,10/22/2014,29,71,42,58,22,1803,188,
15/9-23,1618.6,433907.9688,6460000.5,-1593.554443,HORDALAND GP.,Skade Fm.,12.90817261,0.735317051,0.718740463,98.24080658,0.443119139,137.4690094,152.5453033,331.0362549,0.658171952,0.086077645,114.941803,15_9-23,10/23/2014,32,78,46,58,24,1803,188,
