WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,GR,SGR,NPHI,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,FORCE_2020_LITHOFACIES_LITHOLOGY,FORCE_2020_LITHOFACIES_CONFIDENCE,Well_ID,Date,Oil_volume,Liquid_volume,Gas_volume,Water_volume,Water_cut,Working_hours,Dynamic_level,Reservoir_pressure
15/9-23,1575.888,433907.4375,6460000.5,-1550.845825,HORDALAND GP.,Skade Fm.,12.926577568,-9999.0,0.6546205878,0.6438362002,113.43804169,-9999.0,0.4130822122,143.21955872,-9999.0,12.250000954,177.17295837,350.86901855,0.6765779257,0.092254445,-9999.0,-9999.0,147.2792511,-9999.0,65000.0,1.0,15_9-23,2014-01-15,24,89,6312,65,73,24,1892,199
15/9-23,1576.04,433907.4375,6460000.5,-1550.997925,HORDALAND GP.,Skade Fm.,12.915205002,-9999.0,0.6686401963,0.6514345407,112.9205246,-9999.0,0.4186287522,142.1491394,-9999.0,12.250000954,173.09240723,352.29708862,0.6652041674,0.0918953791,-9999.0,-9999.0,151.10067749,-9999.0,65000.0,1.0,15_9-23,2014-01-16,24,89,6312,65,73,24,1891,199
15/9-23,1576.192,433907.4375,6460000.5,-1551.149902,HORDALAND GP.,Skade Fm.,12.913879395,-9999.0,0.668915391,0.6523464918,114.90880585,-9999.0,0.446129024,140.59458923,-9999.0,12.250000954,177.30316162,352.5211792,0.6638796329,0.0914904848,-9999.0,-9999.0,154.77671814,-9999.0,65000.0,1.0,15_9-23,2014-01-17,24,89,6312,65,73,24,1891,199
15/9-23,1576.344,433907.4375,6460000.5,-1551.30188,HORDALAND GP.,Skade Fm.,12.956307411,-9999.0,0.6732640266,0.653704524,114.73430634,-9999.0,0.4537493885,140.44354248,-9999.0,12.250000954,187.8926239,351.27572632,0.7063086033,0.0926864967,-9999.0,-9999.0,158.45274353,-9999.0,65000.0,1.0,15_9-23,2014-01-18,25,89,6780,64,71,24,1942,199
15/9-23,1576.496,433907.4375,6460000.5,-1551.453735,HORDALAND GP.,Skade Fm.,13.006258011,-9999.0,0.6780965328,0.6581544876,112.83300018,-9999.0,0.4345541596,140.91824341,-9999.0,12.250000954,185.50105286,348.83691406,0.7562589645,0.0938778147,-9999.0,-9999.0,162.12878418,-9999.0,65000.0,1.0,15_9-23,2014-01-19,25,89,6780,64,71,24,1842,199
15/9-23,1576.648,433907.4375,6460000.5,-1551.605713,HORDALAND GP.,Skade Fm.,12.920908928,-9999.0,0.6801915765,0.6669999957,112.53675079,-9999.0,0.4065499306,142.09959412,-9999.0,12.250000954,183.91323853,348.13687134,0.6709088683,0.0973751992,-9999.0,-9999.0,165.80482483,-9999.0,65000.0,1.0,15_9-23,2014-01-20,25,88,6703,63,71,24,1853,199
15/9-23,1576.8,433907.4375,6460000.5,-1551.757813,HORDALAND GP.,Skade Fm.,12.860461235,-9999.0,0.6821766496,0.6676251292,116.35910797,-9999.0,0.4078961611,144.54821777,-9999.0,12.250000954,196.15895081,348.29919434,0.6104601026,0.0920594931,-9999.0,-9999.0,169.48086548,-9999.0,65000.0,1.0,15_9-23,2014-01-21,25,88,6703,63,71,24,1854,199
15/9-23,1576.952,433907.4375,6460000.5,-1551.90979,HORDALAND GP.,Skade Fm.,12.864741325,-9999.0,0.6864806414,0.6716534495,113.22918701,-9999.0,0.4065999985,145.78257751,-9999.0,12.250000954,195.03956604,349.76809692,0.614741683,0.0842096806,-9999.0,-9999.0,173.15689087,-9999.0,65000.0,1.0,15_9-23,2014-01-22,25,87,6627,62,71,24,1874,199
15/9-23,1577.104,433907.4375,6460000.5,-1552.061768,HORDALAND GP.,Skade Fm.,12.906499863,-9999.0,0.7090560198,0.6738904119,113.05461121,-9999.0,0.4109716117,146.80059814,-9999.0,12.250000954,167.16680908,350.34933472,0.6564999223,0.0929100439,-9999.0,-9999.0,168.45123291,-9999.0,65000.0,1.0,15_9-23,2014-01-23,22,88,5779,66,75,24,1871,199
15/9-23,1577.256,433907.4375,6460000.5,-1552.213745,HORDALAND GP.,Skade Fm.,12.90814209,-9999.0,0.7261192799,0.6904166341,113.37217712,-9999.0,0.4409394562,146.34596252,-9999.0,12.250000954,149.57316589,347.53964233,0.6581425071,0.0936968625,-9999.0,-9999.0,159.87710571,-9999.0,65000.0,1.0,15_9-23,2014-01-24,22,88,5779,66,75,24,1882,199
15/9-23,1577.408,433907.4375,6460000.5,-1552.365723,HORDALAND GP.,Skade Fm.,12.927927017,-9999.0,0.7545912862,0.7195013762,116.76022339,-9999.0,0.4506831765,146.01548767,-9999.0,12.250000954,153.80566406,340.47424316,0.677928865,0.0898771286,-9999.0,-9999.0,151.30296326,-9999.0,65000.0,1.0,15_9-23,2014-01-25,22,88,5779,66,75,24,1907,199
15/9-23,1577.56,433907.4375,6460000.5,-1552.517822,HORDALAND GP.,Skade Fm.,12.990629196,-9999.0,0.7579138875,0.7331809402,118.11678314,-9999.0,0.4701733887,145.91876221,-9999.0,12.250000954,170.36486816,338.51464844,0.7406289577,0.0940019265,-9999.0,-9999.0,142.72883606,-9999.0,65000.0,1.0,15_9-23,2014-01-26,22,89,5844,67,75,24,1920,199
15/9-23,1577.712,433907.4375,6460000.5,-1552.6698,HORDALAND GP.,Skade Fm.,13.006865501,-9999.0,0.7586272955,0.7417447567,120.78347778,-9999.0,0.4717063308,146.45245361,-9999.0,12.250000954,166.11489868,339.36697388,0.7568668723,0.1094707474,-9999.0,-9999.0,134.15470886,-9999.0,65000.0,1.0,15_9-23,2014-01-27,22,89,5844,67,75,24,1869,199
15/9-23,1577.864,433907.4375,6460000.5,-1552.821777,HORDALAND GP.,Skade Fm.,12.973127365,-9999.0,0.7682999969,0.7468370795,122.15300751,-9999.0,0.4361817837,147.71630859,-9999.0,12.250000954,153.19377136,343.54464722,0.7231271267,0.1061169058,-9999.0,-9999.0,125.58056641,-9999.0,65000.0,1.0,15_9-23,2014-01-28,22,89,5844,67,75,24,1863,199
15/9-23,1578.016,433907.4375,6460000.5,-1552.973755,HORDALAND GP.,Skade Fm.,12.927810669,-9999.0,0.771610558,0.7771000266,114.67183685,-9999.0,0.4322635829,149.43530273,-9999.0,12.250000954,147.29121399,349.0065918,0.6778094769,0.0933154449,-9999.0,-9999.0,118.35966492,-9999.0,65000.0,1.0,15_9-23,2014-01-29,24,89,6312,65,73,24,1847,199
15/9-23,1578.168,433907.4375,6460000.5,-1553.125732,HORDALAND GP.,Skade Fm.,12.871821404,-9999.0,0.8002254367,0.7771000266,114.1103363,-9999.0,0.4774492979,147.21516418,-9999.0,12.250000954,156.17385864,350.79690552,0.6218209267,0.0918325707,-9999.0,-9999.0,122.54389191,-9999.0,65000.0,1.0,15_9-23,2014-01-30,24,89,6312,65,73,24,1847,199
15/9-23,1578.32,433907.4375,6460000.5,-1553.277588,HORDALAND GP.,Skade Fm.,12.900756836,-9999.0,0.825699985,0.7764287591,116.84925842,-9999.0,0.4739363194,146.67921448,-9999.0,12.250000954,168.74232483,350.3833313,0.6507564187,0.0906617716,-9999.0,-9999.0,126.7281189,-9999.0,65000.0,1.0,15_9-23,2014-01-31,22,83,5887,61,73,24,1853,199
15/9-23,1578.472,433907.46875,6460000.5,-1553.429688,HORDALAND GP.,Skade Fm.,13.146909714,-9999.0,0.8214492798,0.77034688,116.65476227,-9999.0,0.4786763489,146.36341858,-9999.0,12.250000954,169.78227234,348.44522095,0.8969095349,0.0858640447,-9999.0,-9999.0,130.91233826,-9999.0,65000.0,1.0,15_9-23,2014-02-01,22,83,5887,61,73,24,1870,199
15/9-23,1578.624,433907.46875,6460000.5,-1553.581665,HORDALAND GP.,Skade Fm.,13.226549149,-9999.0,0.7840415835,0.7641878724,101.85063934,-9999.0,0.4612344801,145.4289093,-9999.0,12.250000954,167.51617432,349.0987854,0.9765487313,0.0925760269,-9999.0,-9999.0,135.09657288,-9999.0,65000.0,1.0,15_9-23,2014-02-02,19,83,5014,64,77,24,1877,199
15/9-23,1578.776,433907.46875,6460000.5,-1553.733643,HORDALAND GP.,Skade Fm.,13.396040916,-9999.0,0.7668726444,0.7565532923,96.67464447,-9999.0,0.4567256272,144.76046753,-9999.0,12.250000954,156.5428009,348.7088623,1.1828484535,0.1255772263,-9999.0,-9999.0,139.28079224,-9999.0,65000.0,1.0,15_9-23,2014-02-03,20,89,5377,69,77,24,1892,199
15/9-23,1578.928,433907.46875,6460000.5,-1553.88562,HORDALAND GP.,Skade Fm.,13.352318764,-9999.0,0.7628415227,0.7427707911,122.85111237,-9999.0,0.4621252716,144.55677795,-9999.0,12.250000954,152.12036133,345.06658936,1.4745640755,0.1401661187,-9999.0,-9999.0,143.4650116,-9999.0,65000.0,1.0,15_9-23,2014-02-04,22,89,5844,67,75,24,1885,199
15/9-23,1579.08,433907.46875,6460000.5,-1554.037598,HORDALAND GP.,Skade Fm.,13.308596611,-9999.0,0.7605000138,0.7411563396,119.19916534,-9999.0,0.4822128415,144.70167542,-9999.0,12.250000954,158.27322388,344.12890625,1.4810794592,0.1452548653,-9999.0,-9999.0,144.46595764,-9999.0,65000.0,1.0,15_9-23,2014-02-05,22,89,5844,67,75,24,1893,198
15/9-23,1579.232,433907.46875,6460000.5,-1554.189697,HORDALAND GP.,Skade Fm.,13.269001007,-9999.0,0.7605000138,0.7366232276,112.92108917,-9999.0,0.4566745162,145.47297668,-9999.0,12.250000954,162.59359741,344.82489014,1.0190000534,0.1363999993,-9999.0,-9999.0,142.59269714,-9999.0,65000.0,1.0,15_9-23,2014-02-06,22,88,5779,66,75,24,1890,198
15/9-23,1579.384,433907.46875,6460000.5,-1554.341675,HORDALAND GP.,Skade Fm.,13.249463081,-9999.0,0.7594161034,0.7329999804,118.61750031,-9999.0,0.4629715681,145.79705811,-9999.0,12.250000954,151.59942627,345.28738403,0.9994623065,0.1346822977,-9999.0,-9999.0,140.71943665,-9999.0,65000.0,1.0,15_9-23,2014-02-07,22,88,5779,66,75,24,1883,198
15/9-23,1579.536,433907.46875,6460000.5,-1554.493652,HORDALAND GP.,Skade Fm.,13.053997993,-9999.0,0.7491532564,0.7329822183,116.74099731,-9999.0,0.4694535732,147.37974548,-9999.0,12.250000954,133.88877869,345.32125854,0.8039984703,0.117424503,-9999.0,-9999.0,138.84619141,-9999.0,65000.0,1.0,15_9-23,2014-02-08,21,86,5647,65,75,24,1879,198
15/9-23,1579.688,433907.46875,6460000.5,-1554.64563,HORDALAND GP.,Skade Fm.,13.023952484,-9999.0,0.7543192506,0.7329038382,114.80063629,-9999.0,0.4581846595,148.55233765,-9999.0,12.250000954,128.69735718,345.50094604,0.7739526033,0.1138210893,-9999.0,-9999.0,136.97293091,-9999.0,65000.0,1.0,15_9-23,2014-02-09,21,86,5647,65,75,24,1920,198
15/9-23,1579.84,433907.46875,6460000.5,-1554.797607,HORDALAND GP.,Skade Fm.,12.964297295,-9999.0,0.7601091862,0.7345682383,112.22958374,-9999.0,0.4595900178,146.87535095,-9999.0,12.250000954,144.86453247,345.35571289,0.7142977715,0.1057253331,-9999.0,-9999.0,135.09967041,-9999.0,65000.0,1.0,15_9-23,2014-02-10,21,86,5647,65,75,24,1930,198
15/9-23,1579.992,433907.46875,6460000.5,-1554.949463,HORDALAND GP.,Skade Fm.,13.06287384,-9999.0,0.7631669044,0.7404181957,110.43992615,-9999.0,0.4195580184,146.20141602,-9999.0,12.250000954,141.09922791,344.57138062,0.8128747344,0.107205607,-9999.0,-9999.0,133.22640991,-9999.0,65000.0,1.0,15_9-23,2014-02-11,21,86,5647,65,75,24,1929,198
15/9-23,1580.144,433907.46875,6460000.5,-1555.101563,HORDALAND GP.,Skade Fm.,13.133540154,-9999.0,0.7591105103,0.7362017035,112.00353241,-9999.0,0.4262488484,145.63552856,-9999.0,12.250000954,133.21638489,342.86599731,0.883541286,0.1087599248,-9999.0,-9999.0,129.72213745,-9999.0,65000.0,1.0,15_9-23,2014-02-12,21,86,5647,65,75,24,1931,198
15/9-23,1580.296,433907.46875,6460000.5,-1555.25354,HORDALAND GP.,Skade Fm.,13.103066444,-9999.0,0.7557151914,0.7379314899,109.00753784,-9999.0,0.4173468649,145.07757568,-9999.0,12.250000954,119.73262787,345.92059326,0.8530660272,0.1130455509,-9999.0,-9999.0,126.12725067,-9999.0,65000.0,1.0,15_9-23,2014-02-13,21,86,5647,65,75,24,1930,198
15/9-23,1580.448,433907.46875,6460000.5,-1555.405518,HORDALAND GP.,Skade Fm.,13.102865219,-9999.0,0.7559146285,0.7444000244,107.53133392,-9999.0,0.4164958,144.56651306,-9999.0,12.250000954,110.20133209,349.96109009,0.8528652787,0.1141615584,-9999.0,-9999.0,122.53236389,-9999.0,65000.0,1.0,15_9-23,2014-02-14,21,86,5647,65,75,24,1925,198
15/9-23,1580.6,433907.46875,6460000.5,-1555.557495,HORDALAND GP.,Skade Fm.,13.144995689,-9999.0,0.7562482953,0.7449719906,120.08097839,-9999.0,0.4138081968,144.00942993,-9999.0,12.250000954,119.33716583,351.66000366,0.8949952722,0.1212081984,-9999.0,-9999.0,118.93747711,-9999.0,65000.0,1.0,15_9-23,2014-02-15,26,86,7003,60,69,24,1925,198
15/9-23,1580.752,433907.46875,6460000.5,-1555.709473,HORDALAND GP.,Skade Fm.,13.036492348,-9999.0,0.7583690286,0.7526352406,121.0300293,-9999.0,0.4119576514,143.21618652,-9999.0,12.250000954,111.28608704,351.40765381,0.7864913344,0.1204394996,-9999.0,-9999.0,115.3425827,-9999.0,65000.0,1.0,15_9-23,2014-02-16,26,86,7003,60,69,24,1890,198
15/9-23,1580.904,433907.46875,6460000.5,-1555.861572,HORDALAND GP.,Skade Fm.,12.799132347,-9999.0,0.7616730332,0.7547089458,124.32387543,-9999.0,0.4031000137,142.36300659,-9999.0,12.250000954,85.529922485,349.69619751,0.5491326451,0.1248738617,-9999.0,-9999.0,111.74769592,-9999.0,65000.0,1.0,15_9-23,2014-02-17,26,86,7003,60,69,24,1897,198
15/9-23,1581.056,433907.5,6460000.5,-1556.01355,HORDALAND GP.,Skade Fm.,12.62227726,-9999.0,0.7754068971,0.756603539,123.0045929,-9999.0,0.4036856592,143.29678345,-9999.0,12.250000954,59.439487457,347.73150635,0.3722761571,0.0993446931,-9999.0,-9999.0,105.62628937,-9999.0,65000.0,1.0,15_9-23,2014-02-18,26,86,7003,60,69,24,1893,198
15/9-23,1581.208,433907.5,6460000.5,-1556.165527,HORDALAND GP.,Skade Fm.,12.654514313,-9999.0,0.7714552283,0.7401060462,121.60585022,-9999.0,0.412638098,143.76809692,-9999.0,12.250000954,38.664730072,345.89242554,0.4045141935,0.0656341687,-9999.0,-9999.0,95.173698425,-9999.0,65000.0,1.0,15_9-23,2014-02-19,26,86,7003,60,69,24,1899,198
15/9-23,1581.36,433907.5,6460000.5,-1556.317505,HORDALAND GP.,Skade Fm.,12.790270805,-9999.0,0.7543782592,0.7399632335,119.03756714,-9999.0,0.4151984155,144.03729248,-9999.0,12.250000954,27.252403259,344.40966797,0.540271163,0.0700448751,-9999.0,-9999.0,84.721107483,-9999.0,65000.0,1.0,15_9-23,2014-02-20,26,86,7003,60,69,24,1884,198
15/9-23,1581.512,433907.5,6460000.5,-1556.469482,HORDALAND GP.,Skade Fm.,12.824721336,-9999.0,0.7425890565,0.7354870439,117.62806702,-9999.0,0.4238180816,144.67965698,-9999.0,12.250000954,22.256008148,344.46096802,0.574721694,0.0823368281,-9999.0,-9999.0,74.26852417,-9999.0,65000.0,1.0,15_9-23,2014-02-21,26,86,7003,60,69,24,1894,198
15/9-23,1581.664,433907.5,6460000.5,-1556.62146,HORDALAND GP.,Skade Fm.,12.713148117,-9999.0,0.7426568866,0.7251516581,116.18090057,-9999.0,0.4611864686,145.20822144,-9999.0,12.250000954,25.147245407,348.31594849,0.4631485641,0.0840865448,-9999.0,-9999.0,63.815933228,-9999.0,65000.0,1.0,15_9-23,2014-02-22,26,86,7003,60,69,24,1922,198
15/9-23,1581.816,433907.5,6460000.5,-1556.773438,HORDALAND GP.,Skade Fm.,12.536026955,-9999.0,0.7477200627,0.7297939062,114.12333679,-9999.0,0.474357307,145.33180237,-9999.0,12.250000954,45.13117218,348.84555054,0.2860264778,0.0724910051,-9999.0,-9999.0,53.3633461,-9999.0,65000.0,1.0,15_9-23,2014-02-23,28,86,7455,58,67,24,1922,198
15/9-23,1581.968,433907.5,6460000.5,-1556.925415,HORDALAND GP.,Skade Fm.,12.624796867,-9999.0,0.7560262084,0.7320193648,113.72101593,-9999.0,0.4528486133,145.48413086,-9999.0,12.250000954,55.930690765,347.41278076,0.3747967184,0.06246439,-9999.0,-9999.0,42.910758972,-9999.0,65000.0,1.0,15_9-23,2014-02-24,28,86,7455,58,67,24,1922,198
15/9-23,1582.12,433907.5,6460000.5,-1557.077393,HORDALAND GP.,Skade Fm.,12.662384987,-9999.0,0.7602339387,0.7408527732,119.63832855,-9999.0,0.4235220551,145.69335938,-9999.0,12.250000954,47.730716705,343.6166687,0.4123852849,0.0583571307,-9999.0,-9999.0,40.904483795,-9999.0,65000.0,1.0,15_9-23,2014-02-25,26,82,7108,56,67,24,1922,198
15/9-23,1582.272,433907.5,6460000.5,-1557.22937,HORDALAND GP.,Skade Fm.,12.733599663,-9999.0,0.7516477704,0.7475048304,111.36336517,-9999.0,0.424171418,146.20039368,-9999.0,12.250000954,40.650375366,344.24395752,0.4835996926,0.0725999996,-9999.0,-9999.0,41.150558472,-9999.0,65000.0,1.0,15_9-23,2014-02-26,26,82,7108,56,67,24,1927,198
15/9-23,1582.424,433907.5,6460000.5,-1557.381348,HORDALAND GP.,Skade Fm.,12.740073204,-9999.0,0.7367504239,0.725281775,103.29935455,-9999.0,0.4282124639,146.4362793,-9999.0,12.250000954,42.417922974,346.91668701,0.4900735021,0.0731895864,-9999.0,-9999.0,41.396633148,-9999.0,65000.0,1.0,15_9-23,2014-02-27,26,82,7108,56,67,24,1917,198
15/9-23,1582.576,433907.5,6460000.5,-1557.533447,HORDALAND GP.,Skade Fm.,12.900351524,-9999.0,0.7388906479,0.7397511005,100.44172668,-9999.0,0.4309233427,146.01097107,-9999.0,12.250000954,64.831817627,349.84848022,0.6503506303,0.087869361,-9999.0,-9999.0,41.642711639,-9999.0,65000.0,1.0,15_9-23,2014-02-28,26,82,7108,56,67,24,1927,198
15/9-23,1582.728,433907.5,6460000.5,-1557.685425,HORDALAND GP.,Skade Fm.,12.895506859,-9999.0,0.7630159259,0.7424858809,97.832130432,-9999.0,0.4283878505,145.75209045,-9999.0,12.250000954,120.57662964,350.74627686,0.6455067396,0.0900380909,-9999.0,-9999.0,41.888786316,-9999.0,65000.0,1.0,15_9-23,2014-03-01,26,82,7108,56,67,24,1923,198
15/9-23,1582.88,433907.5,6460000.5,-1557.837402,HORDALAND GP.,Skade Fm.,12.868209839,-9999.0,0.7812054753,0.7833952904,108.73873901,-9999.0,0.4146012962,145.65257263,-9999.0,12.250000954,121.38465881,351.25790405,0.618209362,0.0999372452,-9999.0,-9999.0,42.134860992,-9999.0,65000.0,1.0,15_9-23,2014-03-02,26,82,7108,56,67,24,1921,198
15/9-23,1583.032,433907.5,6460000.5,-1557.98938,HORDALAND GP.,Skade Fm.,12.816986084,-9999.0,0.794647634,0.8115858436,108.7399292,-9999.0,0.4460914135,145.99705505,-9999.0,12.250000954,91.19430542,351.40820313,0.5669864416,0.1034959927,-9999.0,-9999.0,42.895969391,-9999.0,65000.0,1.0,15_9-23,2014-03-03,21,82,5600,61,74,24,1921,197
15/9-23,1583.184,433907.5,6460000.5,-1558.141357,HORDALAND GP.,Skade Fm.,12.6454916,-9999.0,0.8233741522,0.8244777322,108.74121857,-9999.0,0.459579289,145.92655945,-9999.0,12.250000954,69.951347351,353.41503906,0.3954908252,0.0789539143,-9999.0,-9999.0,45.588439941,-9999.0,65000.0,1.0,15_9-23,2014-03-04,21,82,5600,61,74,24,1921,197
15/9-23,1583.336,433907.5,6460000.5,-1558.293457,HORDALAND GP.,Skade Fm.,12.572216034,-9999.0,0.8025225401,0.8073619008,108.73958588,-9999.0,0.4587881863,146.11271667,-9999.0,12.250000954,59.606052399,355.52279663,0.3222161233,0.0693432093,-9999.0,-9999.0,48.280910492,-9999.0,65000.0,1.0,15_9-23,2014-03-05,21,82,5600,61,74,24,1925,197
15/9-23,1583.488,433907.5,6460000.5,-1558.445435,HORDALAND GP.,Skade Fm.,12.510613441,-9999.0,0.7575964332,0.755543232,108.51789093,-9999.0,0.4577955604,146.49438477,-9999.0,12.250000954,53.778331757,352.30670166,0.2606133223,0.054519698,-9999.0,-9999.0,50.973381042,-9999.0,65000.0,1.0,15_9-23,2014-03-06,21,82,5600,61,74,24,1922,197
15/9-23,1583.64,433907.53125,6460000.5,-1558.59729,HORDALAND GP.,Skade Fm.,12.497120857,-9999.0,0.7385904789,0.7243659496,110.04356384,-9999.0,0.4333328903,146.13015747,-9999.0,12.250000954,58.061977386,347.40164185,0.2471206039,0.0506468788,-9999.0,-9999.0,53.665851593,-9999.0,65000.0,1.0,15_9-23,2014-03-07,21,83,5668,62,74,24,1927,197
15/9-23,1583.792,433907.53125,6460000.5,-1558.749268,HORDALAND GP.,Skade Fm.,12.504464149,-9999.0,0.7489313483,0.7280696034,113.29785919,-9999.0,0.4083000124,145.90730286,-9999.0,12.250000954,82.860389709,342.15313721,0.2544646859,0.047861103,-9999.0,-9999.0,56.358322144,-9999.0,65000.0,1.0,15_9-23,2014-03-08,21,83,5668,62,74,24,1925,197
15/9-23,1583.944,433907.53125,6460000.5,-1558.901245,HORDALAND GP.,Skade Fm.,12.56094265,-9999.0,0.7574415803,0.7391119003,112.13480377,-9999.0,0.4087514281,145.7822113,-9999.0,12.250000954,148.91192627,340.86138916,0.3109425008,0.0519535057,-9999.0,-9999.0,59.050792694,-9999.0,65000.0,1.0,15_9-23,2014-03-09,24,83,6541,59,70,24,1928,197
15/9-23,1584.096,433907.53125,6460000.5,-1559.053223,HORDALAND GP.,Skade Fm.,12.617973328,-9999.0,0.7606458068,0.7476986647,112.61769867,-9999.0,0.4429880381,145.76916504,-9999.0,12.250000954,211.48933411,343.61694336,0.3679734468,0.0636508092,-9999.0,-9999.0,64.902198792,-9999.0,65000.0,1.0,15_9-23,2014-03-10,24,83,6541,59,70,24,1934,197
15/9-23,1584.248,433907.53125,6460000.5,-1559.205322,HORDALAND GP.,Skade Fm.,12.684980392,-9999.0,0.7652608156,0.7575369477,112.40254211,-9999.0,0.4417822957,145.79563904,-9999.0,12.250000954,274.05712891,344.94812012,0.4349811375,0.0686946139,-9999.0,-9999.0,72.596321106,-9999.0,65000.0,1.0,15_9-23,2014-03-11,24,83,6541,59,70,24,1940,197
15/9-23,1584.4,433907.53125,6460000.5,-1559.3573,HORDALAND GP.,Skade Fm.,12.695643425,-9999.0,0.7730553746,0.7622646689,116.75042725,-9999.0,0.4394367933,145.82380676,-9999.0,12.250000954,257.18356323,346.05123901,0.445643276,0.0679953545,-9999.0,-9999.0,80.29044342,-9999.0,65000.0,1.0,15_9-23,2014-03-12,22,76,5989,54,70,24,1932,197
15/9-23,1584.552,433907.53125,6460000.5,-1559.509277,HORDALAND GP.,Skade Fm.,12.747718811,-9999.0,0.7634758353,0.754697144,119.19616699,-9999.0,0.4259057343,145.67164612,-9999.0,12.250000954,174.11024475,346.33416748,0.4977185726,0.0670253262,-9999.0,-9999.0,87.984565735,-9999.0,65000.0,1.0,15_9-23,2014-03-13,22,76,5989,54,70,24,1932,197
15/9-23,1584.704,433907.53125,6460000.5,-1559.661255,HORDALAND GP.,Skade Fm.,12.755595207,-9999.0,0.7534067631,0.7535007596,109.70944214,-9999.0,0.428298384,144.85470581,-9999.0,12.250000954,119.68374634,344.08300781,0.5055947304,0.0775929466,-9999.0,-9999.0,95.67868042,-9999.0,65000.0,1.0,15_9-23,2014-03-14,22,76,5989,54,70,24,1932,197
15/9-23,1584.856,433907.53125,6460000.5,-1559.813232,HORDALAND GP.,Skade Fm.,12.819513321,-9999.0,0.751904428,0.7336581945,103.776474,-9999.0,0.4563178718,143.14579773,-9999.0,12.250000954,94.566665649,341.52096558,0.5695127845,0.0807906464,-9999.0,-9999.0,103.37280273,-9999.0,65000.0,1.0,15_9-23,2014-03-15,22,76,5989,54,70,24,1932,197
15/9-23,1585.008,433907.53125,6460000.5,-1559.965332,HORDALAND GP.,Skade Fm.,12.784215927,-9999.0,0.7396734953,0.7291268706,108.41639709,-9999.0,0.4213109314,141.16772461,-9999.0,12.250000954,95.427604675,341.65478516,0.5342137218,0.0832850635,-9999.0,-9999.0,110.7374649,-9999.0,65000.0,1.0,15_9-23,2014-03-16,22,76,5989,54,70,24,1932,197
15/9-23,1585.16,433907.53125,6460000.5,-1560.11731,HORDALAND GP.,Skade Fm.,13.012600899,-9999.0,0.7394016981,0.7273148298,106.86154175,-9999.0,0.413066715,141.17028809,-9999.0,12.250000954,111.02669525,343.26968384,0.7626010776,0.0845892951,-9999.0,-9999.0,112.26592255,-9999.0,65000.0,1.0,15_9-23,2014-03-17,22,76,5989,54,70,24,1932,197
15/9-23,1585.312,433907.53125,6460000.5,-1560.269287,HORDALAND GP.,Skade Fm.,13.003130913,-9999.0,0.7384112477,0.7272999883,116.08248901,-9999.0,0.4215029478,142.54432678,-9999.0,12.250000954,155.70658875,342.2098999,0.7531300783,0.0948826298,-9999.0,-9999.0,113.79438782,-9999.0,65000.0,1.0,15_9-23,2014-03-18,22,76,5989,54,70,24,1932,197
15/9-23,1585.464,433907.53125,6460000.5,-1560.421143,HORDALAND GP.,Skade Fm.,12.713871956,-9999.0,0.739485085,0.7251297832,102.63833618,-9999.0,0.4111436605,144.77809143,-9999.0,12.250000954,156.59797668,344.16680908,0.4638718069,0.1098953784,-9999.0,-9999.0,115.32284546,-9999.0,65000.0,1.0,15_9-23,2014-03-19,22,76,5989,54,70,24,1932,197
15/9-23,1585.616,433907.53125,6460000.5,-1560.57312,HORDALAND GP.,Skade Fm.,12.775054932,-9999.0,0.7392047644,0.7227379084,108.33285522,-9999.0,0.432652235,145.73249817,-9999.0,12.250000954,130.42030334,347.50970459,0.5250537395,0.0691576004,-9999.0,-9999.0,116.8513031,-9999.0,65000.0,1.0,15_9-23,2014-03-20,22,76,5989,54,70,24,1932,197
15/9-23,1585.768,433907.53125,6460000.5,-1560.725098,HORDALAND GP.,Skade Fm.,12.763051987,-9999.0,0.7323319912,0.7177942395,114.29447937,-9999.0,0.4601778388,145.83750916,-9999.0,12.250000954,108.9961853,346.87164307,0.5130509138,0.068401888,-9999.0,-9999.0,118.37976074,-9999.0,65000.0,1.0,15_9-23,2014-03-21,22,76,5989,54,70,24,1932,197
15/9-23,1585.92,433907.53125,6460000.5,-1560.877197,HORDALAND GP.,Skade Fm.,12.694181442,-9999.0,0.7137970924,0.7067365646,116.56807709,-9999.0,0.4465062916,145.82432556,-9999.0,12.250000954,76.008499146,345.32196045,0.444181025,0.0677147806,-9999.0,-9999.0,119.90822601,-9999.0,65000.0,1.0,15_9-23,2014-03-22,22,76,5989,54,70,24,1932,197
15/9-23,1586.072,433907.53125,6460000.5,-1561.029175,HORDALAND GP.,Skade Fm.,12.605557442,-9999.0,0.7017875314,0.6969367266,106.75930023,-9999.0,0.4248290956,145.81051636,-9999.0,12.250000954,61.391590118,343.56246948,0.3555577099,0.0616497956,-9999.0,-9999.0,116.8012619,-9999.0,65000.0,1.0,15_9-23,2014-03-23,22,76,5989,54,70,24,1932,197
